IID	sex	PC1	PC2
HGDP01177	2	-0.530953461709478	0.316047447520014
HGDP00542	2	-1.24981358565023	-0.939959197815307
HGDP00716	2	-1.54456746209633	-0.152009688967716
HGDP00909	1	-0.478941246373662	0.300276801075327
HGDP01346	2	0.0643702538640958	0.231709673405519
HGDP00158	1	-0.959533094163547	-0.451011135130313
HGDP01179	2	0.435026379709028	0.650423348352312
HGDP00543	2	0.806343390308272	0.856919116634063
HGDP00717	2	0.224288122008924	0.736615685581202
HGDP01347	1	0.269140366712925	-0.132335876843116
HGDP00910	2	-1.45818561905596	0.759159548598431
HGDP00160	1	-0.774437287405925	-1.23512555136504
HGDP00544	1	0.344207875684961	1.00913826515758
HGDP01180	1	-1.73001052367425	0.697115448882445
HGDP00719	2	1.36551632578574	2.08943768682148
HGDP01348	2	-2.39062924254269	-0.0479312717644486
HGDP00161	2	0.0971750576177042	0.680089482445095
HGDP00911	2	-0.214462995651998	-0.939484946869938
HGDP00545	2	0.0851564693353069	0.31714093624246
HGDP01181	1	-0.0416744800514054	1.47821715767042
HGDP00721	2	-0.245485483067515	1.96384663961635
HGDP01349	2	-1.78928647682507	-0.701881746348579
HGDP00912	1	-0.21333720180631	-0.253308617315822
HGDP00163	1	0.888632168125906	-2.02600222952061
HGDP00546	2	-0.249775033290827	-0.363804360852681
HGDP01182	2	1.41001655209669	0.0464280077774555
HGDP00722	1	-1.78640904018393	0.179795725495803
HGDP01350	2	0.826284402677715	0.178905338444681
HGDP00165	1	0.379377955810367	1.45905265210016
HGDP00547	1	0.430714431421847	0.0116146988186159
HGDP00913	2	0.688038778833645	-0.364222810082888
HGDP01183	1	0.519292238549878	-2.35660525387748
HGDP00723	1	0.701829627471912	-0.492608496994863
HGDP01351	2	0.395585899291859	-0.0601070338806346
HGDP00167	1	0.250478571614543	0.105236130055658
HGDP00914	1	-1.19144076189327	0.690971686363715
HGDP00548	2	0.5501806370874	0.259957385614668
HGDP01184	2	-0.57720252784259	0.859815831721359
HGDP00724	2	0.835880252959339	1.54681454265962
HGDP01352	1	-2.01187889946415	-0.772005622872155
HGDP00169	1	0.731141033524535	0.234458076391308
HGDP00549	1	1.72412969067648	0.373176915882183
HGDP00915	1	0.268390241306056	0.590459804157533
HGDP01185	1	-0.181478770202506	0.203117670205852
HGDP00725	1	-0.221369079755586	-0.801327853273133
HGDP01353	1	1.42041367430207	0.554782269846803
HGDP00173	1	0.457287078169175	1.47859876540879
HGDP00550	1	0.0731794859601498	-0.467291668809664
HGDP00917	2	-0.730281799394742	0.476238794103579
HGDP01186	1	-0.241083234210533	-2.38776528852053
HGDP00726	1	-1.06012519266059	-1.30015312532594
HGDP01354	1	-0.504907779442429	-0.281074408481901
HGDP00175	2	0.909729931484196	-0.246941159878858
HGDP00551	1	-0.905657820675867	0.291514276319171
HGDP00918	1	0.430390043063631	-0.0964098804799015
HGDP01187	1	0.858607848117326	-1.56255609388677
HGDP00727	2	-1.99476467776696	-1.78510561380627
HGDP01355	2	-0.111676803965396	-0.638060432662508
HGDP00177	1	-0.00532040116648825	0.769671991042706
HGDP00552	2	0.504008594287424	1.83369719793502
HGDP00920	1	-0.49959734759118	0.796301303021064
HGDP01188	1	-0.390456621137993	-0.0125956663050796
HGDP00729	1	-1.21303648809477	-1.82945075960843
HGDP01356	2	0.0412604852154275	-0.203286962153664
HGDP00179	1	0.476830234155228	0.476698814819727
HGDP00553	1	-0.505515942510525	0.0780761176922851
HGDP00924	2	1.10843327042537	-0.170183713365296
HGDP01189	2	-0.736090040339072	0.757393249176703
HGDP00730	2	-0.736372654679772	-1.38118187653427
HGDP01357	2	-2.19553410256695	0.303071898190312
HGDP00554	1	1.84920724953551	0.665300704628152
HGDP00181	2	-0.321810548343706	1.17707040165822
HGDP00925	2	-1.52857173131693	1.04806720252407
HGDP00731	1	0.651062201968766	-0.147413181958566
HGDP01190	1	-0.0507448170904375	0.867182398277082
HGDP01358	2	2.28716274587103	0.413965558689802
HGDP00555	2	-1.19201502240673	0.377451354590676
HGDP00183	2	1.27212489325947	0.754867695429156
HGDP00926	2	-1.20881234793899	0.140502655271519
HGDP00732	1	-2.45340352867103	-0.405568867433744
HGDP01191	1	0.514111410284321	1.43340782919743
HGDP01359	1	-0.147433390163531	0.591086729184676
HGDP00556	1	0.319816462973018	-1.0505375493334
HGDP00927	1	-0.497341006375058	2.38085984455593
HGDP00185	2	-0.322982110640741	-0.454641801784611
HGDP00733	2	0.43357119882941	0.355689705267268
HGDP01192	2	1.60025845049878	0.861107927178503
HGDP01360	2	0.469179840052223	1.0674516887679
HGDP00557	1	0.652577662025661	-0.317594019965214
HGDP00928	1	0.78865582723519	-0.0662937397972897
HGDP00187	2	0.196453302767436	0.0994106412615003
HGDP00734	2	-0.602251308797549	-0.573872521676188
HGDP01193	2	0.785260712435454	1.40336774792402
HGDP00558	2	0.382213932173637	-1.10189469859912
HGDP01361	1	0.726465995714124	0.468021375148202
HGDP00929	2	0.99819417363197	-0.523601561129403
HGDP00189	1	-1.33749112836546	-1.9155827634725
HGDP00735	2	2.14411890332795	-1.28532936211323
HGDP01194	1	1.68767542443345	1.26279249209356
HGDP00559	1	-0.0181966306268442	-0.562144319244413
HGDP01362	1	0.920052222308015	-1.21938591602102
HGDP00191	1	1.00202536882949	-2.07999766759462
HGDP00930	2	0.883839703967777	-0.49622457177286
HGDP00736	1	0.0506557977879604	0.0730088010657704
HGDP01195	1	1.14061709120381	0.0291731832405443
HGDP00560	1	-0.189690358089728	-1.53977042247816
HGDP01363	2	1.54813440655471	1.06727021863035
HGDP00192	2	-1.94157587037216	0.71274507617732
HGDP00931	1	1.02447802526875	0.42910543048167
HGDP00737	2	-0.422015205896051	-0.659267542416238
HGDP01196	1	0.267520003416697	2.19063706661239
HGDP00561	2	0.783410538220935	-0.15301345980717
HGDP01364	2	0.169412516003061	1.01415400797406
HGDP00195	2	0.233711577312907	-1.36345134666384
HGDP00932	1	0.712318001836866	1.53590668862605
HGDP00738	2	0.309385073410883	-1.36235244042667
HGDP01197	1	1.26502390272279	0.361847229080447
HGDP00562	2	0.331642572386406	-0.118708826111351
HGDP01365	2	0.706844978297925	-0.861328148774043
HGDP00197	1	-1.59540958791005	-1.27426382860306
HGDP00933	1	0.079003666426928	1.15237760336719
HGDP00739	1	-0.799524931857961	1.51256757756155
HGDP01198	2	0.293795431402484	0.10338829399919
HGDP00563	2	-0.134631414504803	-1.39550711591616
HGDP01366	1	-1.43740429497142	-0.299624458619206
HGDP00199	1	-0.71657186092086	1.06571364814383
HGDP00934	1	-0.755308623009203	-1.13375791730432
HGDP00740	2	0.610961668018271	0.481662087672956
HGDP01199	2	-0.0749819301067247	0.135795631461931
HGDP00564	2	-0.906580518053703	-0.15192601902348
HGDP01367	2	0.484647050033304	1.43527285555473
HGDP00201	1	-1.27387875043545	-0.73566702503803
HGDP00935	2	1.09580025930015	-0.923568343400898
HGDP00741	1	0.706679099547821	0.870156647772226
HGDP01200	1	0.431521846174759	0.0973516878288297
HGDP00565	1	-0.390669443037755	1.62089378980111
HGDP01368	2	-0.944728743778485	0.17034270874784
HGDP00205	2	-0.980981030754433	0.293659375099346
HGDP00936	2	-0.3279306528901	-0.508788069026379
HGDP00744	2	-0.295765803335805	-0.471486795759704
HGDP01201	1	-1.85424160662939	-0.252366736593831
HGDP00566	1	-1.25823038879898	0.910499197956298
HGDP00206	2	-0.603078699889266	0.136240764720287
HGDP01369	2	-1.02058392589015	2.00084447956428
HGDP00937	2	-1.82202753172907	1.17021318720287
HGDP00745	2	-0.862412179766505	0.136377940862711
HGDP01202	2	1.97452001693554	-0.0285720750520613
HGDP00567	1	1.83032232319878	-0.0562479658512194
HGDP00208	2	-0.649053359783151	-0.245311977657024
HGDP01370	1	-2.59660539899264	-1.10920960561333
HGDP00938	1	1.39209557174284	-1.58315102468318
HGDP00746	2	0.302129669505088	-0.0771625518607221
HGDP01203	1	0.0101839184605604	1.51253904352865
HGDP00210	1	3.00776673196129	-0.808047135238216
HGDP01372	1	-0.857665949034531	0.134002315651764
HGDP00568	1	-0.437223749742489	-0.0217701494855922
HGDP00939	2	-0.402174354967189	-0.349832097842176
HGDP00747	2	0.887241146837165	0.350899834158401
HGDP01204	1	1.02930283089341	-0.418583357450398
HGDP00213	2	-0.657265798769955	-0.22500631216464
HGDP00569	2	2.04420641045807	0.897287566480274
HGDP01373	2	-0.575914747818531	-0.199017998277205
HGDP00940	1	0.831853002724065	-0.0333970858565892
HGDP00748	1	-1.09657967070438	-0.53074742540973
HGDP01205	1	-0.378866826058421	0.867028854024675
HGDP00214	1	0.785388138958203	-1.3801338285494
HGDP00571	2	0.0539995157569513	0.783481005904721
HGDP01374	1	-0.144133122853283	0.214179760200105
HGDP00941	1	-1.07073115092256	-0.169911082736007
HGDP00749	2	-0.122782644834058	2.42464197289279
HGDP01206	2	1.46021201170559	0.097649719699854
HGDP00216	2	1.09619538012963	-1.88764033698222
HGDP00572	1	1.01806575565539	-0.24111307051119
HGDP01375	1	-1.93542183998054	-0.664813935498651
HGDP00942	2	0.0060554313112697	-0.213603111943862
HGDP00750	2	-0.647465465118369	-0.573355629831948
HGDP01207	2	-0.3538885300846	-1.95651023402366
HGDP00218	1	-0.0926688743787167	0.481528499342438
HGDP00573	2	0.0228914169640972	0.587005809894146
HGDP01376	1	-0.0746588460180577	0.733557570093106
HGDP00943	2	1.6865842595084	0.572068027346411
HGDP00751	1	-1.82601714283097	1.32914998710085
HGDP01208	2	0.87473238333795	2.67646381445704
HGDP00574	1	-0.163855594125615	0.478290483591861
HGDP00222	1	-1.75676466203227	1.54517113298397
HGDP00944	1	0.33252948384499	-0.19423492145524
HGDP01377	1	-3.32160922346031	-0.0694791335307279
HGDP00752	2	-0.250015666838241	1.8438110469258
HGDP01209	2	-1.3442578885356	-0.470454218937133
HGDP00575	2	0.927136083721879	-0.856489883119686
HGDP00224	1	0.571146243145375	0.622977834039102
HGDP00945	2	1.11630227848232	-0.303117149164322
HGDP00753	2	1.71758982712545	1.63471363757142
HGDP01378	1	-0.25920523643976	-0.99489068916135
HGDP01211	2	-0.376025694145489	1.92443328391409
HGDP00576	2	1.52112715361738	1.46979267828464
HGDP00226	1	-1.384103812721	1.39132219555654
HGDP00946	2	-0.403272247564015	0.640433677652196
HGDP00754	1	0.0561928154274793	-0.208076125012973
HGDP01379	1	0.317516792830841	-0.699908300360537
HGDP01212	2	-0.87056774602859	-0.517918521661654
HGDP00577	1	-0.605004529292685	0.706312296637042
HGDP00228	1	-0.589237442996245	0.137427991695162
HGDP00947	2	-0.28957865329216	-0.658647973207844
HGDP00755	2	0.954528843930314	0.858560057206
HGDP01380	1	-0.289701118973607	0.201943965567965
HGDP01213	2	-0.274847231817648	0.661537127227061
HGDP00578	2	-0.735203554700449	0.154378630776304
HGDP00230	1	-0.0103067376182535	-0.707701346381654
HGDP00948	2	-0.468152486306021	-0.162082039254051
HGDP00756	1	-0.210053994948542	1.45757455950665
HGDP01382	1	0.569081128167459	-0.0919430828174044
HGDP01214	1	1.29670117690726	-1.69500985803623
HGDP00579	2	-0.767416632373079	-0.714668610395385
HGDP00232	1	-0.289273281931369	0.25622562341952
HGDP00949	1	0.14874223319545	0.842799729973093
HGDP00757	2	-1.82456986165045	0.758523352530198
HGDP01383	1	-1.02703551456644	-1.24031141620204
HGDP01215	2	1.5593315077901	0.534139101012443
HGDP00580	2	0.120530316948822	-0.981018513365244
HGDP00234	2	-0.421726870587954	-0.91198836216856
HGDP00950	1	-0.873821593543518	-2.17095507571932
HGDP00758	2	0.628214822255778	-0.519819354065303
HGDP01384	1	1.25635187668052	0.129804056969195
HGDP01216	1	0.113595870431391	0.0906188149264491
HGDP00581	1	0.783919483365332	-1.12610490722934
HGDP00237	2	-1.97975759078556	0.618532513857287
HGDP00951	1	1.05464640360191	1.79255256268554
HGDP00759	1	-0.441322731109672	0.50663375246144
HGDP01385	2	2.16213269527795	-0.58032538202588
HGDP01217	2	-2.9911288923289	-0.890241832632456
HGDP00582	1	-1.9828879081866	0.198005178628307
HGDP00239	1	-0.37952060541686	0.996531640298379
HGDP00952	1	1.24174245240481	-0.701304445623166
HGDP00760	1	-1.73560329904133	1.67905193799254
HGDP01386	1	0.120230868773094	-0.37762197392781
HGDP01218	1	0.112199749283979	-0.712787276199767
HGDP00583	1	-0.138630026842948	1.43108751632084
HGDP00241	2	1.04414305012241	-0.538232913723489
HGDP00953	1	-0.121270691284627	-0.222804823230253
HGDP00761	2	-0.527122066325698	1.22038317813869
HGDP01387	1	-0.672571756399321	-0.0357214689854654
HGDP01220	1	-1.00840019346397	-0.973146779091102
HGDP00584	2	-0.508851997604026	-2.15271701356534
HGDP00243	1	-0.0470135382645295	0.481837647650928
HGDP00954	2	-0.105457430751965	-0.503106691622746
HGDP00762	1	0.989720489952972	1.34782077582662
HGDP01388	1	0.81995634873917	0.439307225272753
HGDP01221	1	0.581073745459083	1.27521719850649
HGDP00244	2	1.46507856387399	-0.716572807473232
HGDP00586	1	-0.230688576136916	0.192500396771389
HGDP00955	1	0.79587387308155	-2.06583154799165
HGDP00764	2	0.403745522492329	-0.933054477567334
HGDP01396	2	0.824678310329986	0.360297814364883
HGDP01222	1	1.15367423385034	-0.59495340376504
HGDP00247	2	-0.608089133563411	-0.464763616467842
HGDP00587	1	0.170415643139023	0.960024245561304
HGDP00956	1	1.37618356050853	-0.543157668326597
HGDP00765	2	1.54500378965069	0.667640934251557
HGDP01397	2	0.368111735578541	0.279127033948228
HGDP01223	1	-0.737266990722435	1.09881422067777
HGDP00248	1	-1.78958048731654	0.170727142625734
HGDP00588	1	0.630738544787708	-0.164697489890308
HGDP00957	2	0.842583133225183	-0.312848063815913
HGDP00766	2	0.0724043986991091	2.06293119223321
HGDP01398	2	-1.45020178746166	1.03766266686136
HGDP01224	1	0.222000895617249	-1.40294690034191
HGDP00251	2	0.519823224757196	1.11302325475913
HGDP00590	2	1.88186396118178	-1.93614465512278
HGDP00958	2	-0.324739721824171	-1.13784963397713
HGDP01399	1	-0.615395711254043	0.178341987133094
HGDP00767	1	-0.305499383365401	1.40373301349702
HGDP01225	1	0.285758357947551	-0.144440401323829
HGDP00254	2	-1.92023436865786	-0.702135428534021
HGDP00591	2	0.527806937468664	-1.78449813635148
HGDP00959	1	-0.283999586474282	1.99817357077064
HGDP01400	2	-0.393138152083973	-0.930940501495848
HGDP00769	1	0.556498730043882	-0.0320075035806219
HGDP01227	2	-0.722615710576174	-1.1983794086255
HGDP00258	1	-1.18726361324687	-1.62400934395378
HGDP00594	2	-0.554785476406941	1.42803191136726
HGDP00960	2	1.07424792904717	-1.15854728779701
HGDP01401	1	1.7717009606692	0.456607310024401
HGDP00771	1	0.941623642363817	-0.539265921372859
HGDP01228	1	-0.459909606403737	-0.30080979764925
HGDP00259	2	-0.729316678843739	-0.541674970590516
HGDP00595	2	0.707880803226026	1.59170688647038
HGDP00961	1	-0.561417479086712	2.05855692375497
HGDP01402	2	-0.68968595245719	0.890430546722849
HGDP00772	2	-1.73660362601439	-0.320037809116473
HGDP01229	1	0.935024808447206	1.05593167897811
HGDP00262	1	3.09313228455997	1.56049430490477
HGDP00597	1	0.84055063642359	-0.463864275573152
HGDP00962	2	-0.215140071122916	0.287679143994837
HGDP01403	1	0.475455785899649	-0.497481846981495
HGDP00773	2	1.21856421790748	-0.0756188826643511
HGDP01230	2	-1.66124976417259	-1.33525015373979
HGDP00264	1	-0.835577655475489	-0.0752426399780639
HGDP00598	1	-0.553491519385089	-1.06288923533151
HGDP00963	2	-0.409520713922487	0.857236239474321
HGDP01404	2	0.501592915240537	-0.299209381794673
HGDP00774	2	-0.569693142352863	-0.810630279432887
HGDP01231	2	-0.391598049056211	0.357972169808958
HGDP00274	2	-0.193359427491361	2.09997231884923
HGDP00599	2	-0.153953691685306	0.137018743748803
HGDP00964	1	0.18481759695015	0.183300272956839
HGDP00775	1	0.493030553129206	0.0419589632326065
HGDP01405	2	0.159865122707327	0.242264140463535
HGDP01232	1	0.841970171777274	0.964448274177911
HGDP00277	1	2.00540054342796	-0.464198248602147
HGDP00600	2	-0.629297688897252	-0.0567352686627682
HGDP00965	1	-1.85978084989518	-0.571837942859908
HGDP00776	2	0.59867369384503	-0.565262511636441
HGDP01406	2	0.619698280350884	-0.791646133936933
HGDP01233	1	1.53522352222283	0.804941668305782
HGDP00279	2	-0.99208961746568	1.63432752554245
HGDP00601	1	0.282980330118332	1.2964569079926
HGDP00966	1	-2.01294994062408	-0.0205323035114125
HGDP01408	2	0.361400899588381	-0.198966961382656
HGDP00777	1	-0.184864048975307	-0.663719380372259
HGDP01234	2	-0.889277531738189	0.700582658649551
HGDP00281	1	-1.26365650480697	-0.662881439567875
HGDP00602	1	-1.66099193557519	0.305168453038247
HGDP00967	2	-1.16780666823919	-1.87345855893631
HGDP01411	2	-0.678996487266586	0.807137825922025
HGDP00778	2	-0.164130999814755	0.253476865056066
HGDP01236	2	-0.595377335159298	3.09908913965031
HGDP00285	2	-0.54730786984478	0.0861273092133435
HGDP00604	1	-1.08776017662596	-0.955252484441078
HGDP00968	1	-0.242242395599078	3.1751904111502
HGDP01412	2	-0.571965010983676	-1.49343617967487
HGDP00779	2	-0.88436908830375	-1.45562154622227
HGDP01237	2	-0.535480808765089	0.543598202997538
HGDP00286	1	0.197963779913821	0.00131327288759289
HGDP00606	2	0.431323895399406	0.247092534039071
HGDP00969	2	0.197685274042714	-0.410868371473638
HGDP01414	1	0.726413438474965	-0.131519273869692
HGDP00780	1	0.488627377883011	-0.0644114485489679
HGDP01238	1	-0.397523780010573	0.610361348668073
HGDP00288	2	-0.684345997258538	0.676506007565883
HGDP00607	2	-0.93573810608461	-0.911895639628711
HGDP00970	1	-0.535501713013399	0.237642798428137
HGDP01415	1	1.0177099187885	-1.27142377411241
HGDP00781	2	-0.774458959966244	0.753811747191286
HGDP01239	1	-0.284592466828842	-0.728423464772794
HGDP00290	2	0.517978716264623	-1.15398113567432
HGDP00608	2	-0.0202060843277245	-1.08944220478559
HGDP00971	1	-0.342598115699356	2.11784508336644
HGDP01416	2	-0.96003679211999	-2.12635386295969
HGDP00782	2	-1.28569305900156	0.740694997017381
HGDP01240	1	-0.0806750003695131	-1.09591127072146
HGDP00298	1	0.309836831967528	2.09042540842
HGDP00609	2	-0.0117851169712006	0.235222334430157
HGDP00973	1	0.59576234864581	1.24818402633462
HGDP01417	2	-0.57522775099408	-1.27370410994118
HGDP00783	2	-0.356919642693947	-0.262514649861029
HGDP01241	1	0.639775032212341	-0.152592486588214
HGDP00302	1	0.695416015257341	1.30673402211457
HGDP00974	1	-1.34875852251758	1.27553822544878
HGDP01418	1	-0.202244409926265	-1.57388448913773
HGDP00784	2	-2.02688035224609	-0.0905203322635049
HGDP01242	2	1.17098458457012	-0.712282057260015
HGDP00304	1	-0.544449998568804	1.73365769265558
HGDP00975	2	0.694718305296155	-1.69209529210987
HGDP00785	2	-1.21478683357312	-2.40686675695087
HGDP01419	2	1.28371189000875	-1.98168169924285
HGDP00307	2	0.281031877766293	1.25439614702897
HGDP01243	2	-0.714275440940483	-0.601131607286282
HGDP00976	2	0.35582590350739	0.634522454172437
HGDP01244	1	0.975443193466353	0.821819292059155
HGDP00977	2	1.32393821217214	-0.407844821034771
HGDP01245	2	-0.201248254688505	0.949350187841812
HGDP01246	1	-0.406774220119386	-1.20556269087565
